ID,LATITUDE,LONGITUDE,DATUM,NETWORK_ST,STATION_NA,METHOD,VS30__M_S_,MAX_DEPTH,CONTACT,REFERENCE,URL,GEOLOGIC_D,COMMENTS,IP2007,Junko2018
SKA.886,49.142067,-122.936191,WGS84?,NA,SCPT93-5,SCPT,173.3,34.05,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,9,11
SKA.799,49.068039,-123.151917,WGS84?,NA,FD95-2,PS_Susp_Log,173.6,89,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.845,49.175717,-123.04657,WGS84?,NA,SCP95-22,SCPT,173.6,31,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,14,11
SKA.828,49.053363,-123.074681,WGS84?,NA,SCP93-11,SCPT,173.7,34.1,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,12
SKA.893,49.133535,-123.024625,WGS84?,NA,SCPT94-3,SCPT,173.8,35.28,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,12,11
TCBK.20,42.44725,-70.96424,NA,928LFP,na,SASW,174,30,USGS Golden: E.M. Thompson,"Thompson, E.M., Carkin, B., Baise, L.G., and Kayen, R.E., 2014, Surface wave site characterization at 27 locations near Boston, Massachusetts, including 2 strong-motion stations: U.S. Geological Survey Open-File Report 2014–1232, 27 p., http://dx.doi.o",http://dx.doi.org/10.3133/ofr20141232,"Brankman, C.M., and Baise, L.G., 2008, Liquefaction susceptibility mapping in Boston, Massachusetts: Environmental and Engineering Geoscience, v. 14, p. 1–16.",na,15,6
TH.445,37.45604,-122.11747,WGS84,NA,SCC006,SCPT,174,31.5,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,10
SKA.830,49.156128,-123.196072,WGS84?,NA,SCP93-13,SCPT,174,34.05,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
UGS.158,40.762317,-111.912983,WGS84,NA,I-15 Rebuild 600 South to 600 North,SCPT,174,34,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Conetec/Kleinfelder (1996), Shear wave velocity and geotechnical data for the I-15 reconstruction project, Salt Lake County, Utah: Various unpublished consultants reports, variously paginated.",Original coordinates in UTM Zone 12 NAD27.,12,11
SKA.779,49.053452,-123.074955,WGS84?,NA,FD86-6,PS_Susp_Log,174,55,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,12
TH.884,28.79644,-95.604408,WGS84,NA,MGA005,SCPT,174,22,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,12
SKA.832,49.15316,-123.196061,WGS84?,NA,SCP93-15,SCPT,174.4,21.1,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,DEA13,18,11
SKA.827,49.054356,-123.068386,WGS84?,NA,SCP93-10,SCPT,174.4,34.05,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,12
SKA.905,49.024415,-123.173808,WGS84?,NA,SCPT96-1,SCPT,174.5,34.6,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
SKA.914,49.097555,-123.012965,WGS84?,NA,VAN94-14,SCPT,174.8,54.6,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
RW.19,38.41683,-90.35411,WGS84,NA,ARMO,ReMi,175,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams",NA,NA,http://ngmdb.usgs.gov/Prodesc/proddesc_94553.htm      http://ngmdb.usgs.gov/Prodesc/proddesc_79884.htm,Not mapped. Descriptions taken from Maxville 7 1/2' Quadrangle Map,9,3b
JO.MNY.6,40.7497,-74.0072,WGS84,NA,CWP,SPAC,175,NA,"USGS Golden: J. Odum, W. Stephenson, R. Williams","Stephenson W.J., Hartzell S., Frankel A.D., Asten M., Carver D.L. and Kim W.Y. 2009. Site characterization for urban seismic hazards in lower Manhattan, New York City, from microtremor array analysis. Geophysical Research Letters 36, L03301, d",https://pubs.er.usgs.gov/publication/70035938,http://mrdata.usgs.gov/geology/state/state.php?state=NY,"Two independent interpretations of Vs30 by authors of the ""Site Characterization"" paper.",11,6
UGS.292,40.058573,-111.686733,WGS84,NA,Salem City Yard,SASW,175,30,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,NA,Original coordinates in UTM Zone 12 NAD27.,8,9
TH.879,29.012699,-95.218292,WGS84,NA,BZA020,SCPT,175,13.5,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,18,11
UGS.155,40.75741,-111.911613,WGS84,NA,I-15 Rebuild 600 South to 600 North,SCPT,175,32,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Conetec/Kleinfelder (1996), Shear wave velocity and geotechnical data for the I-15 reconstruction project, Salt Lake County, Utah: Various unpublished consultants reports, variously paginated.",Original coordinates in UTM Zone 12 NAD27.,12,11
UGS.161,40.769377,-111.909928,WGS84,NA,I-15 Rebuild 600 South to 600 North,SCPT,175,29,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Conetec/Kleinfelder (1996), Shear wave velocity and geotechnical data for the I-15 reconstruction project, Salt Lake County, Utah: Various unpublished consultants reports, variously paginated.",Original coordinates in UTM Zone 12 NAD27.,8,11
TH.851,46.42009,-96.819679,WGS84,NA,RCD068,SCPT,175,19.6,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,12
TH.885,28.801979,-95.610191,WGS84,NA,MGA006,SCPT,175,20.5,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,12
SKA.901,49.107448,-123.023243,WGS84?,NA,SCPT95-2,SCPT,175.2,35.85,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.900,49.102051,-123.023241,WGS84?,NA,SCPT95-1,SCPT,175.3,35.95,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.912,49.035023,-123.053995,WGS84?,NA,SFU90-3,PS_Susp_Log,175.4,30,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.833,49.156128,-123.196347,WGS84?,NA,SCP94-10,SCPT,175.9,22.2,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,DEA13,18,11
SKA.883,49.119126,-122.932794,WGS84?,NA,SCPT93-2,SCPT,175.9,36.05,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,11,11
TCBK.16,42.32452,-71.05112,NA,924JMP,na,SASW,176,33,USGS Golden: E.M. Thompson,"Thompson, E.M., Carkin, B., Baise, L.G., and Kayen, R.E., 2014, Surface wave site characterization at 27 locations near Boston, Massachusetts, including 2 strong-motion stations: U.S. Geological Survey Open-File Report 2014–1232, 27 p., http://dx.doi.o",http://dx.doi.org/10.3133/ofr20141232,"Brankman, C.M., and Baise, L.G., 2008, Liquefaction susceptibility mapping in Boston, Massachusetts: Environmental and Engineering Geoscience, v. 14, p. 1–16.",na,11,6
TH.13,37.78932,-122.27914,WGS84,NA,ALC013,SCPT,176,24,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,8
TH.1223,35.490582,-90.081413,WGS84,NA,MSC051,SCPT,176,20.5,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,11
TH.1230,36.42498,-89.572517,WGS84,NA,NMD003,SCPT,176,20.6,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,14,11
TH.1318,33.09735,-115.53046,WGS84,NA,IMC038,SCPT,176,31.7,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,11
UGS.163,40.76904,-111.910468,WGS84,NA,I-15 Rebuild 600 South to 600 North,SCPT,176,30,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Conetec/Kleinfelder (1996), Shear wave velocity and geotechnical data for the I-15 reconstruction project, Salt Lake County, Utah: Various unpublished consultants reports, variously paginated.",Original coordinates in UTM Zone 12 NAD27.,8,11
TH.1241,34.772449,-90.357941,WGS84,NA,TNA030,SCPT,176,20.5,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,12
SKA.831,49.155589,-123.19607,WGS84?,NA,SCP93-14,SCPT,176.4,22.15,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,DEA13,18,11
SKA.842,49.129323,-123.195282,WGS84?,NA,SCP95-19,SCPT,176.6,28.65,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,DEA13,18,11
SKA.917,49.112398,-123.009542,WGS84?,NA,VAN94-6,SCPT,176.7,35.3,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
UGS.258,40.705612,-111.890546,WGS84,NA,SL Co Maintenance Facility,SCPT,177,30.6,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,Conetec/Bischoff,Original coordinates in UTM Zone 12 NAD27.,12,10
UGS.107,40.752125,-111.917997,WGS84,NA,VIC. N JORDAN PK (CAMPOS DRIVE-IN),Downhole,177,65,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Tinsley, J.C., King, K.W., Trumm, D.A., Carver, D.L., and R. Williams (1991), Geologic aspects of shear-wave velocity and relative ground response in Salt Lake Valley, Utah, in McCalpin, J.P., editor, Proceedings of the 27th symposium on engineering.",Original coordinates in UTM Zone 12 NAD27.,16,11
TH.1102,46.38356,-97.044121,WGS84,NA,RCD039,SCPT,177,16.6,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,12
TH.842,46.485001,-96.82029,WGS84,NA,RCD059,SCPT,177,16.4,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,12
SKA.839,49.147765,-123.194531,WGS84?,NA,SCP94-16,SCPT,177.2,55.4,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
SKA.906,49.024415,-123.173808,WGS84?,NA,SCPT96-2,SCPT,177.8,54.6,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
SKA.848,49.050892,-123.122715,WGS84?,NA,SCP95-25,SCPT,177.9,35.95,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
SKA.894,49.08845,-123.158827,WGS84?,NA,SCPT94-4,SCPT,177.9,35.15,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
ET.50,35.75805,-120.307483,NA,36407,856FZ,SASW,178,60,Eric M. Thompson,"Thompson, E. M., Kayen, R. E., Carkin, B., and H. Tanaka (2010), Surface-wave site characterization at 52 strong-motion recording stations affected by the Parkfield, California, M6.0 earthquake of 28 September 2004, USGS Open File Report 2010-1168, 120 p",http://pubs.usgs.gov/of/2010/1168/,NA,NA,3,3b
TCBK.22,42.38457,-71.0579,NA,931WTC,na,SASW,178,50,USGS Golden: E.M. Thompson,"Thompson, E.M., Carkin, B., Baise, L.G., and Kayen, R.E., 2014, Surface wave site characterization at 27 locations near Boston, Massachusetts, including 2 strong-motion stations: U.S. Geological Survey Open-File Report 2014–1232, 27 p., http://dx.doi.o",http://dx.doi.org/10.3133/ofr20141232,"Brankman, C.M., and Baise, L.G., 2008, Liquefaction susceptibility mapping in Boston, Massachusetts: Environmental and Engineering Geoscience, v. 14, p. 1–16.",na,18,6
TH.127,37.709099,-122.212997,WGS84,NA,OAK042,SCPT,178,18.2,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,18,8
TH.9,37.78505,-122.27897,WGS84,NA,ALC009,SCPT,178,36.5,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,16,8
UGS.168,40.764597,-111.915254,WGS84,NA,I-15 Rebuild 600 South to 600 North,SCPT,178,35,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Conetec/Kleinfelder (1996), Shear wave velocity and geotechnical data for the I-15 reconstruction project, Salt Lake County, Utah: Various unpublished consultants reports, variously paginated.",Original coordinates in UTM Zone 12 NAD27.,8,11
SKA.807,49.064343,-123.15793,WGS84?,NA,FD97-2,PS_Susp_Log,178.1,66,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.156,47.05352,-122.71387,WGS84?,NA,Pigman Farm,SH-Wave_refr,178.3,27,Ray_Cakir,BilderbackEA2008_(WA-DNR_08-2),http://www.dnr.wa.gov/Publications/ger_ofr2008-2_shear_wave_database.zip,http://www.dnr.wa.gov/publications/ger_portal_surface_geology_24k.zip; http://www.dnr.wa.gov/publications/ger_portal_surface_geology_100k.zip,DEA13,5,6
SKA.851,49.155053,-123.129964,WGS84?,NA,SCP95-28,SCPT,178.7,35.25,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.860,49.111673,-123.035577,WGS84?,NA,SCPM95-2,SCPT,178.7,85.43,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,16,11
SKA.908,49.016067,-123.167898,WGS84?,NA,SCPT97-2,SCPT,178.7,50.1,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,18,11
SKA.790,49.17401,-122.956729,WGS84?,NA,FD92-5,PS_Susp_Log,178.8,60.5,Jim_Hunter,HunterEA1998_(GSC_OF3622),http://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&search1=R=298718,http://geoscan.ess.nrcan.gc.ca/cgi-bin/starfinder/0?path=geoscan.fl&id=fastlink&pass=&search=R%3D194084&format=FLFULL,Measured,13,8
JO.8,32.795,-79.775,NA,NA,Isle of Palms,Seismic Refraction (S-wave),179,NA,Jack K. Odum,"Odum, J. K., Williams, R. A., Stephenson, W. J., and Worley, D. M. (2003), Near-surface s-wave and p-wave seismic velocities of primary geological formations on the Piedmont and Atlantic coastal plain of South Carolina, USA, USGS Open File Report 03-043,",http://pubs.usgs.gov/of/2003/ofr-03-043/OFR_03-043.pdf,"McCartan, L., Lemon, E.M. Jr., and R. E. Weems (1982), Generalized geologic map of the Charleston, South Carolina, area: U.S. Geological Survey Open-File Report 82-187, scale 1:575,000; Weems, R.E., and E. M. Lemon, Jr. (1993), Geology of the Cainhoy, Ch",NA,18,11
KS.3,40.8483,-111.9267,NA,NA,Legacy Parkway South,SASW,179,305,Kenneth H. Stokoe,NA,http://nees.org/dataview/spreadsheet/sasw,NA,NA,8,11
TH.996,32.989941,-79.779846,WGS84,NA,BKY005,SCPT,179,20.3,Thomas L. Holzer,NA,http://earthquake.usgs.gov/research/cpt/data/,NA,NA,13,11
UGS.122,40.784126,-111.954323,WGS84,NA,SLC AIRPORT EAST - NUMBER TWO - 300 NORTH & 2265 WEST,Downhole,179,58,Chris Pankow,"McDonald, G.N., and F. X. Ashland (2008), Earthquake site conditions in the Wasatch Front urban corridor, Utah: Utah Geological Survey Special Study 125, 1 pl. scale 1:50,000, 41 p., CD.",http://geology.utah.gov/ghp/consultants/geophysical_data/shear-wave_velocity.htm,"Tinsley, J.C., King, K.W., Trumm, D.A., Carver, D.L., and R. Williams (1991), Geologic aspects of shear-wave velocity and relative ground response in Salt Lake Valley, Utah, in McCalpin, J.P., editor, Proceedings of the 27th symposium on engineering.",Original coordinates in UTM Zone 12 NAD27.,16,11
